SourceRow,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineAmount,Year,Month,HasCustomerID,TransactionType,ItemType
371006,569207,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-10-02 11:04:00,6.35,17811,United Kingdom,6.35,2011,2011-10,True,Sale,Merchandise
371269,569216,23002,TRAVEL CARD WALLET SKULLS,5,2011-10-02 12:41:00,0.42,15555,United Kingdom,2.1,2011,2011-10,True,Sale,Merchandise
371630,569223,23082,SET 6 PAPER TABLE LANTERN HEARTS,4,2011-10-02 13:49:00,3.75,16283,United Kingdom,15.0,2011,2011-10,True,Sale,Merchandise
371702,569223,23281,FOLDING BUTTERFLY MIRROR RED,4,2011-10-02 13:49:00,0.83,16283,United Kingdom,3.32,2011,2011-10,True,Sale,Merchandise
372892,569252,23108,SET OF 10 LED DOLLY LIGHTS,8,2011-10-03 10:38:00,6.25,14333,United Kingdom,50.0,2011,2011-10,True,Sale,Merchandise
372935,569253,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-03 10:55:00,1.69,13635,United Kingdom,27.04,2011,2011-10,True,Sale,Merchandise
372981,569254,84991,60 TEATIME FAIRY CAKE CASES,2,2011-10-03 11:00:00,0.55,18116,United Kingdom,1.1,2011,2011-10,True,Sale,Merchandise
374585,569383,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-10-03 16:46:00,1.25,15159,United Kingdom,20.0,2011,2011-10,True,Sale,Merchandise
376218,569518,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-10-04 14:28:00,4.25,13263,United Kingdom,4.25,2011,2011-10,True,Sale,Merchandise
376513,569524,23511,EMBROIDERED RIBBON REEL EMILY,2,2011-10-04 14:42:00,2.08,14506,United Kingdom,4.16,2011,2011-10,True,Sale,Merchandise
376832,569535,23412,HEART MIRROR ANTIQUE WHITE,2,2011-10-04 15:41:00,7.5,15044,United Kingdom,15.0,2011,2011-10,True,Sale,Merchandise
377332,569545,22457,NATURAL SLATE HEART CHALKBOARD,1,2011-10-04 16:37:00,5.79,,United Kingdom,5.79,2011,2011-10,False,Sale,Merchandise
377533,569555,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-10-05 08:17:00,1.45,17728,United Kingdom,17.4,2011,2011-10,True,Sale,Merchandise
378178,569635,22230,JIGSAW TREE WITH WATERING CAN,20,2011-10-05 12:13:00,0.29,12748,United Kingdom,5.8,2011,2011-10,True,Sale,Merchandise
379185,569677,23103,JINGLE BELL HEART DECORATION,24,2011-10-05 14:14:00,1.65,15106,United Kingdom,39.599999999999994,2011,2011-10,True,Sale,Merchandise
379510,569695,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-10-05 15:35:00,0.29,16843,United Kingdom,13.919999999999998,2011,2011-10,True,Sale,Merchandise
379648,569700,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-05 15:56:00,5.79,,United Kingdom,5.79,2011,2011-10,False,Sale,Merchandise
380156,569734,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-10-06 10:31:00,2.49,14538,United Kingdom,14.940000000000001,2011,2011-10,True,Sale,Merchandise
380710,569832,21803,CHRISTMAS TREE STAR DECORATION,36,2011-10-06 12:51:00,0.42,15315,United Kingdom,15.12,2011,2011-10,True,Sale,Merchandise
381102,569846,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-10-06 13:42:00,0.42,13422,United Kingdom,10.08,2011,2011-10,True,Sale,Merchandise
381355,569861,23236,STORAGE TIN VINTAGE DOILY,6,2011-10-06 14:37:00,2.89,13816,Germany,17.34,2011,2011-10,True,Sale,Merchandise
382370,569899,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-10-06 16:15:00,0.85,13940,United Kingdom,10.2,2011,2011-10,True,Sale,Merchandise
382841,569965,21259,VICTORIAN SEWING BOX SMALL,2,2011-10-06 18:47:00,5.95,18109,United Kingdom,11.9,2011,2011-10,True,Sale,Merchandise
382848,C569966,22891,TEA FOR ONE POLKADOT,-2,2011-10-06 18:51:00,4.25,13279,United Kingdom,-8.5,2011,2011-10,True,Cancellation,Merchandise
383146,570000,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-10-07 08:55:00,9.95,12420,Cyprus,19.9,2011,2011-10,True,Sale,Merchandise
383810,570088,22381,TOY TIDY PINK POLKADOT,1,2011-10-07 11:32:00,2.1,16764,United Kingdom,2.1,2011,2011-10,True,Sale,Merchandise
384145,570103,20992,JAZZ HEARTS PURSE NOTEBOOK,3,2011-10-07 12:18:00,0.39,15719,United Kingdom,1.17,2011,2011-10,True,Sale,Merchandise
385296,570192,22142,CHRISTMAS CRAFT WHITE FAIRY,12,2011-10-07 15:26:00,1.45,17509,United Kingdom,17.4,2011,2011-10,True,Sale,Merchandise
386168,570228,23397,FOOT STOOL HOME SWEET HOME,1,2011-10-09 13:28:00,9.95,15821,United Kingdom,9.95,2011,2011-10,True,Sale,Merchandise
387090,570258,48194,DOORMAT HEARTS,2,2011-10-10 09:56:00,14.13,,United Kingdom,28.26,2011,2011-10,False,Sale,Merchandise
387120,570258,21078,SET/20 STRAWBERRY PAPER NAPKINS,2,2011-10-10 09:56:00,2.46,,United Kingdom,4.92,2011,2011-10,False,Sale,Merchandise
387129,570258,21166,COOK WITH WINE METAL SIGN,1,2011-10-10 09:56:00,4.13,,United Kingdom,4.13,2011,2011-10,False,Sale,Merchandise
387346,570284,23203,JUMBO BAG VINTAGE DOILY,3,2011-10-10 11:30:00,2.08,14419,United Kingdom,6.24,2011,2011-10,True,Sale,Merchandise
387365,570285,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-10-10 11:32:00,1.25,16637,United Kingdom,10.0,2011,2011-10,True,Sale,Merchandise
387818,570388,23399,HOME SWEET HOME HANGING HEART,12,2011-10-10 12:37:00,0.85,14911,EIRE,10.2,2011,2011-10,True,Sale,Merchandise
389150,570465,22599,CHRISTMAS MUSICAL ZINC STAR,4,2011-10-10 16:02:00,0.83,,United Kingdom,3.32,2011,2011-10,False,Sale,Merchandise
389310,570466,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,2,2011-10-10 16:03:00,3.75,16791,United Kingdom,7.5,2011,2011-10,True,Sale,Merchandise
390231,570501,22384,LUNCH BAG PINK POLKADOT,10,2011-10-11 09:23:00,1.65,14857,United Kingdom,16.5,2011,2011-10,True,Sale,Merchandise
390821,570598,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12,2011-10-11 11:55:00,1.65,14175,United Kingdom,19.799999999999997,2011,2011-10,True,Sale,Merchandise
391318,570668,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-10-11 14:34:00,2.95,17837,United Kingdom,17.700000000000003,2011,2011-10,True,Sale,Merchandise
391435,570672,22133,PINK LOVE HEART SHAPE CUP,12,2011-10-11 14:52:00,0.85,12536,France,10.2,2011,2011-10,True,Sale,Merchandise
392029,570688,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2011-10-11 16:29:00,6.63,,United Kingdom,6.63,2011,2011-10,False,Sale,Merchandise
392458,570693,22866,HAND WARMER SCOTTY DOG DESIGN,6,2011-10-11 16:50:00,2.1,16161,United Kingdom,12.600000000000001,2011,2011-10,True,Sale,Merchandise
392866,570721,23472,NINE DRAWER OFFICE TIDY,1,2011-10-12 10:51:00,14.95,13842,United Kingdom,14.95,2011,2011-10,True,Sale,Merchandise
394261,570871,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-12 16:36:00,16.63,,United Kingdom,16.63,2011,2011-10,False,Sale,Merchandise
394785,570883,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-10-13 09:55:00,0.82,13477,United Kingdom,8.2,2011,2011-10,True,Sale,Merchandise
395486,571035,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-10-13 12:50:00,4.95,12446,RSA,14.850000000000001,2011,2011-10,True,Sale,Merchandise
395556,571036,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-10-13 12:52:00,0.85,17567,United Kingdom,10.2,2011,2011-10,True,Sale,Merchandise
395910,571046,22629,SPACEBOY LUNCH BOX,2,2011-10-13 13:35:00,1.95,18096,United Kingdom,3.9,2011,2011-10,True,Sale,Merchandise
396012,571054,21808,"CHRISTMAS GARLAND STARS,TREES",1,2011-10-13 13:58:00,3.75,14234,United Kingdom,3.75,2011,2011-10,True,Sale,Merchandise
397293,571158,22994,TRAVEL CARD WALLET RETROSPOT,2,2011-10-14 10:25:00,0.42,14606,United Kingdom,0.84,2011,2011-10,True,Sale,Merchandise
397590,571189,23350,ROLL WRAP VINTAGE SPOT,12,2011-10-14 11:42:00,1.25,13213,United Kingdom,15.0,2011,2011-10,True,Sale,Merchandise
397687,571197,22575,METAL MERRY CHRISTMAS WREATH,6,2011-10-14 12:08:00,1.95,16413,United Kingdom,11.7,2011,2011-10,True,Sale,Merchandise
397975,571215,22175,PINK OWL SOFT TOY,6,2011-10-14 12:57:00,2.95,13810,Germany,17.700000000000003,2011,2011-10,True,Sale,Merchandise
398410,571241,21327,SKULLS WRITING SET,1,2011-10-14 14:58:00,1.65,14592,United Kingdom,1.65,2011,2011-10,True,Sale,Merchandise
398814,571257,22755,SMALL PURPLE BABUSHKA NOTEBOOK,1,2011-10-14 17:17:00,1.63,,United Kingdom,1.63,2011,2011-10,False,Sale,Merchandise
398971,571266,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-10-16 11:41:00,4.95,17769,United Kingdom,14.850000000000001,2011,2011-10,True,Sale,Merchandise
399057,571270,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,2011-10-16 12:09:00,3.25,12940,United Kingdom,6.5,2011,2011-10,True,Sale,Merchandise
399183,571273,35970,ZINC FOLKART SLEIGH BELLS,12,2011-10-16 12:21:00,1.69,13034,United Kingdom,20.28,2011,2011-10,True,Sale,Merchandise
399413,571280,23371,SET 36 COLOUR PENCILS SPACEBOY,4,2011-10-16 13:08:00,1.25,18122,United Kingdom,5.0,2011,2011-10,True,Sale,Merchandise
399655,571283,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-10-16 13:51:00,2.1,16533,United Kingdom,2.1,2011,2011-10,True,Sale,Merchandise
400112,571296,22966,GINGERBREAD MAN COOKIE CUTTER,4,2011-10-16 16:13:00,1.25,13760,United Kingdom,5.0,2011,2011-10,True,Sale,Merchandise
400506,571315,82494L,WOODEN FRAME ANTIQUE WHITE,18,2011-10-17 10:47:00,2.95,16542,United Kingdom,53.1,2011,2011-10,True,Sale,Merchandise
400661,571328,84913B,MINT GREEN ROSE TOWEL,4,2011-10-17 11:27:00,4.65,12473,Germany,18.6,2011,2011-10,True,Sale,Merchandise
401398,571439,23517,EMBROIDERED RIBBON REEL REBECCA,12,2011-10-17 13:25:00,2.89,17206,United Kingdom,34.68,2011,2011-10,True,Sale,Merchandise
401841,571442,22696,WICKER WREATH LARGE,4,2011-10-17 13:39:00,1.95,17049,United Kingdom,7.8,2011,2011-10,True,Sale,Merchandise
402497,571500,23494,VINTAGE DOILY DELUXE SEWING KIT,1,2011-10-17 15:09:00,5.95,,United Kingdom,5.95,2011,2011-10,False,Sale,Merchandise
403225,571556,23199,JUMBO BAG APPLES,10,2011-10-18 09:24:00,2.08,12662,Germany,20.8,2011,2011-10,True,Sale,Merchandise
403391,571564,23203,JUMBO BAG VINTAGE DOILY,10,2011-10-18 10:16:00,2.08,16019,United Kingdom,20.8,2011,2011-10,True,Sale,Merchandise
403595,571641,22155,STAR DECORATION RUSTIC,48,2011-10-18 12:07:00,0.42,17135,United Kingdom,20.16,2011,2011-10,True,Sale,Merchandise
403826,571653,21224,SET/4 SKULL BADGES,20,2011-10-18 12:17:00,1.06,14298,United Kingdom,21.200000000000003,2011,2011-10,True,Sale,Merchandise
405482,571714,22470,HEART OF WICKER LARGE,1,2011-10-18 17:00:00,5.79,,United Kingdom,5.79,2011,2011-10,False,Sale,Merchandise
406113,571735,22456,NATURAL SLATE CHALKBOARD LARGE,18,2011-10-19 10:03:00,4.25,14229,United Kingdom,76.5,2011,2011-10,True,Sale,Merchandise
406699,571824,21990,MODERN FLORAL STATIONERY SET,12,2011-10-19 11:49:00,1.25,12472,Germany,15.0,2011,2011-10,True,Sale,Merchandise
406875,571837,22545,MINI JIGSAW BUNNIES,3,2011-10-19 12:11:00,0.42,16470,United Kingdom,1.26,2011,2011-10,True,Sale,Merchandise
408108,571931,23103,JINGLE BELL HEART DECORATION,1,2011-10-19 16:59:00,3.29,,United Kingdom,3.29,2011,2011-10,False,Sale,Merchandise
408724,572024,22621,TRADITIONAL KNITTING NANCY,12,2011-10-20 11:17:00,1.65,14631,United Kingdom,19.799999999999997,2011,2011-10,True,Sale,Merchandise
409477,572063,22348,TEA BAG PLATE RED RETROSPOT,1,2011-10-20 12:57:00,0.85,14606,United Kingdom,0.85,2011,2011-10,True,Sale,Merchandise
409879,572077,23355,HOT WATER BOTTLE KEEP CALM,8,2011-10-20 14:09:00,4.95,15807,United Kingdom,39.6,2011,2011-10,True,Sale,Merchandise
410330,572103,23486,ANTIQUE HEART SHELF UNIT,1,2011-10-20 15:57:00,16.65,17571,United Kingdom,16.65,2011,2011-10,True,Sale,Merchandise
410626,572121,22434,BALLOON PUMP WITH 10 BALLOONS,9,2011-10-20 19:51:00,1.95,17092,United Kingdom,17.55,2011,2011-10,True,Sale,Merchandise
411942,572241,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-10-21 15:20:00,4.25,12712,Germany,17.0,2011,2011-10,True,Sale,Merchandise
412725,572295,22558,CLOTHES PEGS RETROSPOT PACK 24,2,2011-10-23 13:49:00,1.65,16686,United Kingdom,3.3,2011,2011-10,True,Sale,Merchandise
414310,572447,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2011-10-24 12:25:00,1.65,17811,United Kingdom,1.65,2011,2011-10,True,Sale,Merchandise
414535,572464,23176,ABC TREASURE BOOK BOX,1,2011-10-24 13:08:00,2.25,17081,United Kingdom,2.25,2011,2011-10,True,Sale,Merchandise
416533,572553,22065,CHRISTMAS PUDDING TRINKET POT,4,2011-10-24 17:09:00,1.63,,United Kingdom,6.52,2011,2011-10,False,Sale,Merchandise
417172,572650,23201,JUMBO BAG ALPHABET,13,2011-10-25 12:00:00,2.08,15506,United Kingdom,27.04,2011,2011-10,True,Sale,Merchandise
417397,572655,22621,TRADITIONAL KNITTING NANCY,12,2011-10-25 12:20:00,1.65,16708,United Kingdom,19.799999999999997,2011,2011-10,True,Sale,Merchandise
417721,572669,21163,DO NOT TOUCH MY STUFF DOOR HANGER,2,2011-10-25 13:10:00,0.39,16549,United Kingdom,0.78,2011,2011-10,True,Sale,Merchandise
418155,572703,20972,PINK CREAM FELT CRAFT TRINKET BOX,2,2011-10-25 14:35:00,1.25,16110,United Kingdom,2.5,2011,2011-10,True,Sale,Merchandise
418662,572741,23350,ROLL WRAP VINTAGE SPOT,12,2011-10-25 15:47:00,1.25,14341,United Kingdom,15.0,2011,2011-10,True,Sale,Merchandise
419133,572758,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2011-10-25 18:39:00,1.25,,United Kingdom,1.25,2011,2011-10,False,Sale,Merchandise
419372,572772,22585,PACK OF 6 BIRDY GIFT TAGS,144,2011-10-26 10:29:00,1.06,17511,United Kingdom,152.64000000000001,2011,2011-10,True,Sale,Merchandise
419571,572843,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-10-26 12:06:00,2.08,14315,United Kingdom,20.8,2011,2011-10,True,Sale,Merchandise
420607,572897,21115,ROSE CARAVAN DOORSTOP,3,2011-10-26 14:42:00,14.13,,United Kingdom,42.39,2011,2011-10,False,Sale,Merchandise
422042,C573037,22423,REGENCY CAKESTAND 3 TIER,-11,2011-10-27 13:45:00,10.95,12471,Germany,-120.44999999999999,2011,2011-10,True,Cancellation,Merchandise
422651,573102,23290,SPACEBOY CHILDRENS BOWL,8,2011-10-27 14:52:00,1.25,13266,United Kingdom,10.0,2011,2011-10,True,Sale,Merchandise
422702,573108,22544,MINI JIGSAW SPACEBOY,24,2011-10-27 15:09:00,0.42,12430,Norway,10.08,2011,2011-10,True,Sale,Merchandise
424463,573267,23084,RABBIT NIGHT LIGHT,1,2011-10-28 12:44:00,2.08,,United Kingdom,2.08,2011,2011-10,False,Sale,Merchandise
424591,573274,82583,HOT BATHS METAL SIGN,6,2011-10-28 13:10:00,4.96,,United Kingdom,29.759999999999998,2011,2011-10,False,Sale,Merchandise
424812,573286,22337,ANGEL DECORATION PAINTED ZINC,10,2011-10-28 14:38:00,0.65,,Switzerland,6.5,2011,2011-10,False,Sale,Merchandise
424987,573300,21154,RED RETROSPOT OVEN GLOVE,4,2011-10-28 16:10:00,1.25,16049,United Kingdom,5.0,2011,2011-10,True,Sale,Merchandise
425300,573315,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-10-28 17:27:00,4.95,17839,United Kingdom,4.95,2011,2011-10,True,Sale,Merchandise
426668,573362,22597,MUSICAL ZINC HEART DECORATION,72,2011-10-30 13:06:00,0.29,12597,Spain,20.88,2011,2011-10,True,Sale,Merchandise
426884,573368,22829,SWEETHEART WIRE WALL TIDY,2,2011-10-30 13:18:00,9.95,14507,United Kingdom,19.9,2011,2011-10,True,Sale,Merchandise
427384,573385,22906,12 MESSAGE CARDS WITH ENVELOPES,20,2011-10-30 14:21:00,1.65,13421,United Kingdom,33.0,2011,2011-10,True,Sale,Merchandise
427735,573397,23489,VINTAGE BELLS GARLAND,2,2011-10-30 15:19:00,2.89,15547,United Kingdom,5.78,2011,2011-10,True,Sale,Merchandise
427888,573405,21394,RED POLKADOT BEAKER,6,2011-10-30 15:55:00,0.39,13822,United Kingdom,2.34,2011,2011-10,True,Sale,Merchandise
428907,573508,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,2011-10-31 12:11:00,12.75,12552,Italy,12.75,2011,2011-10,True,Sale,Merchandise
429240,573548,23460,SWEETHEART WALL TIDY,2,2011-10-31 13:22:00,9.95,13680,United Kingdom,19.9,2011,2011-10,True,Sale,Merchandise
429618,573576,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-10-31 14:09:00,1.25,14096,United Kingdom,3.75,2011,2011-10,True,Sale,Merchandise
429681,573576,21907,I'M ON HOLIDAY METAL SIGN,1,2011-10-31 14:09:00,4.13,14096,United Kingdom,4.13,2011,2011-10,True,Sale,Merchandise
429786,573576,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2011-10-31 14:09:00,3.29,14096,United Kingdom,3.29,2011,2011-10,True,Sale,Merchandise
429823,573576,22653,BUTTON BOX,2,2011-10-31 14:09:00,1.63,14096,United Kingdom,3.26,2011,2011-10,True,Sale,Merchandise
429926,573576,23263,SET OF 3 WOODEN HEART DECORATIONS,7,2011-10-31 14:09:00,2.46,14096,United Kingdom,17.22,2011,2011-10,True,Sale,Merchandise
430106,573580,23426,METAL SIGN DROP YOUR PANTS,1,2011-10-31 14:21:00,5.79,,United Kingdom,5.79,2011,2011-10,False,Sale,Merchandise
430378,573585,21408,SPOTTY PINK DUCK DOORSTOP,1,2011-10-31 14:41:00,8.29,,United Kingdom,8.29,2011,2011-10,False,Sale,Merchandise
430777,573585,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,2011-10-31 14:41:00,5.79,,United Kingdom,23.16,2011,2011-10,False,Sale,Merchandise
431616,573665,23497,CLASSIC CHROME BICYCLE BELL,2,2011-10-31 16:24:00,1.45,13982,United Kingdom,2.9,2011,2011-10,True,Sale,Merchandise
432494,573876,21058,PARTY INVITES WOODLAND,1,2011-11-01 12:48:00,0.85,16360,United Kingdom,0.85,2011,2011-11,True,Sale,Merchandise
437383,574287,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-03 15:09:00,0.95,14723,United Kingdom,0.95,2011,2011-11,True,Sale,Merchandise
438204,574310,21395,BLUE POLKADOT BEAKER,2,2011-11-03 16:56:00,0.39,13467,United Kingdom,0.78,2011,2011-11,True,Sale,Merchandise
438418,574317,22230,JIGSAW TREE WITH WATERING CAN,40,2011-11-03 18:49:00,0.29,17078,United Kingdom,11.6,2011,2011-11,True,Sale,Merchandise
438731,574328,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-11-04 09:05:00,0.42,13081,United Kingdom,10.5,2011,2011-11,True,Sale,Merchandise
439005,574349,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-11-04 10:29:00,0.85,13495,United Kingdom,10.2,2011,2011-11,True,Sale,Merchandise
439027,574351,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-11-04 10:37:00,1.65,17348,United Kingdom,1.65,2011,2011-11,True,Sale,Merchandise
440264,574528,22470,HEART OF WICKER LARGE,6,2011-11-04 14:03:00,2.95,16782,United Kingdom,17.700000000000003,2011,2011-11,True,Sale,Merchandise
440362,574532,22306,SILVER MUG BONE CHINA TREE OF LIFE,12,2011-11-04 14:19:00,1.06,15676,United Kingdom,12.72,2011,2011-11,True,Sale,Merchandise
440941,574555,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-11-04 15:29:00,1.25,16426,United Kingdom,1.25,2011,2011-11,True,Sale,Merchandise
442062,574660,22228,BUNNY WOODEN PAINTED WITH BIRD,1,2011-11-06 11:55:00,0.39,15407,United Kingdom,0.39,2011,2011-11,True,Sale,Merchandise
442145,574663,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-06 12:04:00,1.69,13527,United Kingdom,13.52,2011,2011-11,True,Sale,Merchandise
442612,574677,23389,SPACEBOY MINI BACKPACK,1,2011-11-06 12:32:00,4.15,16445,United Kingdom,4.15,2011,2011-11,True,Sale,Merchandise
443234,574696,85232D,SET/3 DECOUPAGE STACKING TINS,2,2011-11-06 13:40:00,4.95,13634,United Kingdom,9.9,2011,2011-11,True,Sale,Merchandise
443402,574700,23340,VINTAGE CHRISTMAS CAKE FRILL,5,2011-11-06 13:53:00,1.65,16033,United Kingdom,8.25,2011,2011-11,True,Sale,Merchandise
443554,574704,21733,RED HANGING HEART T-LIGHT HOLDER,10,2011-11-06 14:02:00,2.95,15696,United Kingdom,29.5,2011,2011-11,True,Sale,Merchandise
443733,574709,23439,HAND WARMER RED LOVE HEART,24,2011-11-06 14:14:00,2.1,17768,United Kingdom,50.400000000000006,2011,2011-11,True,Sale,Merchandise
444917,574741,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-11-06 16:13:00,1.45,15993,United Kingdom,1.45,2011,2011-11,True,Sale,Merchandise
445104,574756,23582,VINTAGE DOILY JUMBO BAG RED,20,2011-11-07 09:40:00,2.08,13534,United Kingdom,41.6,2011,2011-11,True,Sale,Merchandise
445327,574835,23530,WALL ART ONLY ONE PERSON,6,2011-11-07 11:31:00,4.95,13139,United Kingdom,29.700000000000003,2011,2011-11,True,Sale,Merchandise
445728,574856,82494L,WOODEN FRAME ANTIQUE WHITE,4,2011-11-07 12:06:00,8.29,,United Kingdom,33.16,2011,2011-11,False,Sale,Merchandise
447379,574950,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-11-08 09:29:00,3.29,,United Kingdom,9.870000000000001,2011,2011-11,False,Sale,Merchandise
447447,574950,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,3,2011-11-08 09:29:00,0.83,,United Kingdom,2.4899999999999998,2011,2011-11,False,Sale,Merchandise
448193,575039,23503,PLAYING CARDS KEEP CALM & CARRY ON,5,2011-11-08 11:53:00,1.25,15005,United Kingdom,6.25,2011,2011-11,True,Sale,Merchandise
449080,575085,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-08 13:41:00,0.42,12849,United Kingdom,10.08,2011,2011-11,True,Sale,Merchandise
449643,575138,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2011-11-08 15:24:00,4.13,,United Kingdom,20.65,2011,2011-11,False,Sale,Merchandise
450471,575176,22785,SQUARECUSHION COVER PINK UNION JACK,1,2011-11-08 18:29:00,16.63,,United Kingdom,16.63,2011,2011-11,False,Sale,Merchandise
450599,575176,23394,POSTE FRANCE CUSHION COVER,1,2011-11-08 18:29:00,10.79,,United Kingdom,10.79,2011,2011-11,False,Sale,Merchandise
451380,575202,22271,FELTCRAFT DOLL ROSIE,6,2011-11-09 10:14:00,2.95,13018,United Kingdom,17.700000000000003,2011,2011-11,True,Sale,Merchandise
451443,575207,21790,VINTAGE SNAP CARDS,24,2011-11-09 10:27:00,0.85,18172,United Kingdom,20.4,2011,2011-11,True,Sale,Merchandise
451977,575303,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-11-09 12:34:00,1.65,12893,United Kingdom,1.65,2011,2011-11,True,Sale,Merchandise
452275,575331,23201,JUMBO BAG ALPHABET,10,2011-11-09 13:52:00,2.08,13209,United Kingdom,20.8,2011,2011-11,True,Sale,Merchandise
452456,575337,84826,ASSTD DESIGN 3D PAPER STICKERS,1,2011-11-09 14:11:00,0.85,17867,United Kingdom,0.85,2011,2011-11,True,Sale,Merchandise
453111,575477,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,11,2011-11-09 16:14:00,2.46,,United Kingdom,27.06,2011,2011-11,False,Sale,Merchandise
453545,575484,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-11-09 17:02:00,3.95,16670,United Kingdom,15.8,2011,2011-11,True,Sale,Merchandise
453807,575491,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-11-09 17:47:00,2.08,15531,United Kingdom,20.8,2011,2011-11,True,Sale,Merchandise
454885,575603,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-11-10 12:29:00,1.25,18125,United Kingdom,2.5,2011,2011-11,True,Sale,Merchandise
455595,575631,21912,VINTAGE SNAKES & LADDERS,1,2011-11-10 13:41:00,3.75,15184,United Kingdom,3.75,2011,2011-11,True,Sale,Merchandise
456254,575681,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,24,2011-11-10 15:32:00,0.85,16903,United Kingdom,20.4,2011,2011-11,True,Sale,Merchandise
456445,575692,22620,4 TRADITIONAL SPINNING TOPS,3,2011-11-10 16:27:00,1.45,12508,France,4.35,2011,2011-11,True,Sale,Merchandise
456495,575693,23355,HOT WATER BOTTLE KEEP CALM,8,2011-11-10 16:36:00,4.95,16979,United Kingdom,39.6,2011,2011-11,True,Sale,Merchandise
457284,575739,21915,RED  HARMONICA IN BOX,2,2011-11-11 09:05:00,2.46,,United Kingdom,4.92,2011,2011-11,False,Sale,Merchandise
457460,575739,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,2011-11-11 09:05:00,0.97,,United Kingdom,11.64,2011,2011-11,False,Sale,Merchandise
457682,575739,20973,12 PENCIL SMALL TUBE WOODLAND,2,2011-11-11 09:05:00,1.25,,United Kingdom,2.5,2011,2011-11,False,Sale,Merchandise
458054,575755,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,2011-11-11 10:45:00,0.79,17015,United Kingdom,7.9,2011,2011-11,True,Sale,Merchandise
458335,575787,23368,SET 12 COLOUR PENCILS DOLLY GIRL,16,2011-11-11 11:18:00,0.65,12518,Germany,10.4,2011,2011-11,True,Sale,Merchandise
458338,575787,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-11-11 11:18:00,4.15,12518,Germany,16.6,2011,2011-11,True,Sale,Merchandise
458925,575854,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-11 12:20:00,3.75,14125,United Kingdom,15.0,2011,2011-11,True,Sale,Merchandise
459113,575867,21400,RED PUDDING SPOON,9,2011-11-11 12:44:00,0.12,15034,United Kingdom,1.08,2011,2011-11,True,Sale,Merchandise
